Piece ID,CBM per Piece,Grade,Last Movement,Length (mm),Lots,Material,Material Status,Material Type,Net Movement,Original Qty,Rack,Remaining Qty,Thickness (mm),Transactions,Unit,Width (mm)
UN,0.003,B Grade,,1250,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,23,,,100
UN,0.028,B Grade,,12200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,23,,,100
UN,0.004,B Grade,,1100,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,23,,,150
UN,0.004,B Grade,,1000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,23,,,180
UN,0.005,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,23,,,180
UN,0.006,B Grade,,1300,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,23,,,200
UN,0.001,B Grade,,1400,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,40
UN,0.002,B Grade,,1700,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,40
UN,0.002,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,50
UN,0.011,B Grade,,2150,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,3,,3,24,,,70
UN,0.003,B Grade,,1450,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,80
UN,0.006,B Grade,,1600,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,2,,2,24,,,80
UN,0.003,B Grade,,1550,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,90
UN,0.002,B Grade,,1000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,100
UN,0.003,B Grade,,1450,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,100
UN,0.004,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,100
UN,0.006,B Grade,,2600,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,100
UN,0.004,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,125
UN,0.007,B Grade,,1800,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,24,,,160
UN,0.001,B Grade,,1000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,45
UN,0.002,B Grade,,1250,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,50
UN,0.002,B Grade,,1300,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,50
UN,0.004,B Grade,,2950,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,50
UN,0.001,B Grade,,1000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,55
UN,0.003,B Grade,,1100,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,2,,2,25,,,55
UN,0.003,B Grade,,1000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,2,,2,25,,,65
UN,0.002,B Grade,,1100,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,65
UN,0.002,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,65
UN,0.002,B Grade,,1250,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,70
UN,0.003,B Grade,,1550,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,70
UN,0.002,B Grade,,1000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,75
UN,0.004,B Grade,,1100,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,2,,2,25,,,75
UN,0.003,B Grade,,1400,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,75
UN,0.003,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,75
UN,0.002,B Grade,,1100,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,80
UN,0.006,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,2,,2,25,,,80
UN,0.003,B Grade,,1550,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,80
UN,0.004,B Grade,,1800,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,80
UN,0.004,B Grade,,2000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,80
UN,0.004,B Grade,,2000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,85
UN,0.004,B Grade,,2100,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,85
UN,0.005,B Grade,,1000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,2,,2,25,,,100
UN,0.003,B Grade,,1300,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,100
UN,0.003,B Grade,,1350,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,100
UN,0.005,B Grade,,1950,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,100
UN,0.004,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,110
UN,0.003,B Grade,,1000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,120
UN,0.004,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,125
UN,0.005,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,140
UN,0.006,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,150
UN,0.010,B Grade,,2750,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,25,,,150
UN,0.002,B Grade,,2400,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,40
UN,0.002,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,50
UN,0.002,B Grade,,1800,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,50
UN,0.003,B Grade,,2100,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,50
UN,0.003,B Grade,,2000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,55
UN,0.003,B Grade,,2300,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,55
UN,0.002,B Grade,,1100,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,65
UN,0.002,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,65
UN,0.003,B Grade,,1550,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,65
UN,0.002,B Grade,,1100,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,80
UN,0.004,B Grade,,1650,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,85
UN,0.003,B Grade,,1300,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,90
UN,0.003,B Grade,,1050,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,125
UN,0.007,B Grade,,2300,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,26,,,125
UN,0.001,B Grade,,1000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,50
UN,0.001,B Grade,,1100,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,50
UN,0.002,B Grade,,1150,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,50
UN,0.002,B Grade,,1700,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,50
UN,0.002,B Grade,,1800,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,50
UN,0.002,B Grade,,1250,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,60
UN,0.003,B Grade,,1700,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,60
UN,0.004,B Grade,,2600,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,60
UN,0.005,B Grade,,2850,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,60
UN,0.003,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,65
UN,0.002,B Grade,,1250,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,70
UN,0.002,B Grade,,1300,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,70
UN,0.006,B Grade,,3200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,70
UN,0.003,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,90
UN,0.004,B Grade,,1450,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,90
UN,0.008,B Grade,,3250,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,95
UN,0.003,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,100
UN,0.004,B Grade,,1650,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,100
UN,0.005,B Grade,,2000,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,100
UN,0.005,B Grade,,1450,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,125
UN,0.006,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,175
UN,0.009,B Grade,,1650,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,200
UN,0.015,B Grade,,2500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,27,,,225
UN,0.002,B Grade,,1800,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,28,,,45
UN,0.004,B Grade,,2850,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,28,,,45
UN,0.002,B Grade,,1050,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,28,,,55
UN,0.003,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,28,,,60
UN,0.003,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,28,,,75
UN,0.003,B Grade,,1450,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,28,,,80
UN,0.003,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,28,,,100
UN,0.005,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,28,,,120
UN,0.006,B Grade,,1650,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,28,,,120
UN,0.004,B Grade,,1200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,28,,,130
UN,0.001,B Grade,,1050,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,29,,,45
UN,0.002,B Grade,,1300,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,29,,,50
UN,0.002,B Grade,,1050,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,29,,,55
UN,0.003,B Grade,,1700,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,29,,,60
UN,0.004,B Grade,,2200,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,29,,,60
UN,0.004,B Grade,,2500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,29,,,60
UN,0.003,B Grade,,1500,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,29,,,65
UN,0.004,B Grade,,1750,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,29,,,75
UN,0.004,B Grade,,1800,,20Thick Roughsawn (https://app.notion.com/p/20Thick-Roughsawn-3b3587ac8c7880988152fb99401823d6?pvs=21),🟢 Available,,0,1,,1,29,,,75
UN,0.002,B Grade,,2015,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,30
UN,0.002,B Grade,,1700,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,45
UN,0.002,B Grade,,1100,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,50
UN,0.002,B Grade,,1200,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,50
UN,0.003,B Grade,,2200,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,50
UN,0.004,B Grade,,2800,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,50
UN,0.005,B Grade,,3100,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,50
UN,0.002,B Grade,,1000,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,55
UN,0.002,B Grade,,1100,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,55
UN,0.002,B Grade,,1200,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,60
UN,0.004,B Grade,,1950,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,60
UN,0.005,B Grade,,2900,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,60
UN,0.002,B Grade,,1000,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,65
UN,0.003,B Grade,,1400,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,65
UN,0.003,B Grade,,1200,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,70
UN,0.003,B Grade,,1350,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,70
UN,0.007,B Grade,,3150,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,75
UN,0.003,B Grade,,1350,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,85
UN,0.011,B Grade,,4100,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,90
UN,0.005,B Grade,,1500,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,100
UN,0.004,B Grade,,1000,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,120
UN,0.006,B Grade,,1300,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,150
UN,0.007,B Grade,,1450,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,150
UN,0.009,B Grade,,1650,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,180
UN,0.007,B Grade,,1250,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,30,,,185
UN,0.004,B Grade,,1850,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,32,,,60
UN,0.012,B Grade,,2950,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,32,,,130
UN,0.005,B Grade,,1750,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,35,,,80
UN,0.009,B Grade,,1900,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,35,,,130
UN,0.013,B Grade,,2650,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,35,,,140
UN,0.003,B Grade,,1000,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,36,,,85
UN,0.003,B Grade,,1050,,30Thick Roughsawn (https://app.notion.com/p/30Thick-Roughsawn-3b3587ac8c7880629c0bc2cbeea8ccd4?pvs=21),🟢 Available,,0,1,,1,36,,,85
